pid	median_psi	mean_psi	sd_psi	exon_id
chr1_15005_15038_-	1	0.9305302615694165	0.10869116528875106	ENSG00000227232.5_10
chr1_15796_15947_-	1	0.9495661971830985	0.07821411310070833	ENSG00000227232.5_9
chr1_16607_16765_-	1	0.9360255533199195	0.09768188634906354	ENSG00000227232.5_8
chr1_16858_17055_-	1	0.976507967806841	0.03894644736809425	ENSG00000227232.5_7
chr1_17233_17368_-	0.90965	0.9036588128772636	0.04429985007346466	ENSG00000227232.5_6
chr1_17606_17742_-	0.95	0.9366497183098591	0.05673928190246672	ENSG00000227232.5_5
chr1_17915_18061_-	0.97548	0.956061569416499	0.049428144828235245	ENSG00000227232.5_4
chr1_18268_18366_-	0.8341	0.8290975050301811	0.08649186971284564	ENSG00000227232.5_3
chr1_24738_24891_-	0.61194	0.6068118913480886	0.16701593212599686	ENSG00000227232.5_2
chr1_90051_90286_-	0	0.031657185501066096	0.09461865501409886	ENSG00000238009.6_7
chr1_91106_91629_-	0.08163	0.12847602536997885	0.1652605875639	ENSG00000238009.6_6
chr1_92091_92240_-	0.15873	0.20820135699373696	0.2086103076879897	ENSG00000238009.6_5
chr1_112700_112804_-	0.038565	0.08068919491525424	0.10750835365453038	ENSG00000238009.6_3
chr1_120721_120932_-	0	0.06047093418259023	0.12703578892436607	ENSG00000238009.6_2
chr1_129055_129223_-	0.062115000000000004	0.10481392857142857	0.13419852837183205	ENSG00000238009.6_1
chr1_139790_139847_-	0.59204	0.5340050707070707	0.29002518674993916	ENSG00000239906.1_2
chr1_140075_140339_-	0.14815	0.19453671399594322	0.17238709342943906	ENSG00000239906.1_1
chr1_141474_143011_-	0.23794500000000002	0.2843671659919028	0.2123272033528339	ENSG00000241860.6_10
chr1_146386_149707_-	0.1473	0.19162554655870445	0.17093401119072046	ENSG00000241860.6_9
chr1_155767_155831_-	0.25843	0.29552755555555554	0.21627307572906096	ENSG00000241860.6_8
chr1_164263_164791_-	0.37674	0.38875977777777776	0.22932529438924013	ENSG00000241860.6_7
chr1_165884_165942_-	0.50427	0.4892831717171717	0.23586042708649943	ENSG00000241860.6_6
chr1_168100_168165_-	0.52381	0.5073978873239436	0.23325353119531558	ENSG00000241860.6_5
chr1_168610_168767_-	0.00177	0.014614647887323943	0.023751555142776725	ENSG00000241860.6_4
chr1_169049_169264_-	0.40741	0.4245022132796781	0.22922295911319104	ENSG00000241860.6_3
chr1_172557_172688_-	0.28585499999999997	0.3208984072580645	0.2196674856095542	ENSG00000241860.6_2
chr1_173753_173862_-	0.22567	0.26562161616161617	0.20424048908280537	ENSG00000241860.6_1
chr1_185217_185350_-	0.78481	0.7164291348088531	0.21309474790083233	ENSG00000279457.4_10
chr1_185491_185559_-	0.86456	0.807058370221328	0.16984820467170494	ENSG00000279457.4_9
chr1_186317_186469_-	0.86325	0.7968407645875252	0.18923609515815037	ENSG00000279457.4_8
chr1_187129_187287_-	0.7126	0.6491032796780684	0.23683078802461288	ENSG00000279457.4_7
