pid	median_psi	mean_psi	sd_psi	exon_id
chr1_15005_15038_-	0.95455	0.9132406712564544	0.10992828475277219	ENSG00000227232.5_10
chr1_15796_15947_-	0.97531	0.9421572117039587	0.07597998243733357	ENSG00000227232.5_9
chr1_16607_16765_-	0.9661	0.9321475559380379	0.08472149665663609	ENSG00000227232.5_8
chr1_16858_17055_-	0.98834	0.9773867125645439	0.02990590531642245	ENSG00000227232.5_7
chr1_17233_17368_-	0.86357	0.8568546471600689	0.05587293005118489	ENSG00000227232.5_6
chr1_17606_17742_-	0.92348	0.9186597246127367	0.04892807891314483	ENSG00000227232.5_5
chr1_17915_18061_-	0.96466	0.9562855765920826	0.03850181459520921	ENSG00000227232.5_4
chr1_18268_18366_-	0.7654	0.7628713597246127	0.082912212159711	ENSG00000227232.5_3
chr1_24738_24891_-	0.562765	0.5719997586206896	0.13683026055822645	ENSG00000227232.5_2
chr1_90051_90286_-	0	0.04721466549295775	0.09707695544357985	ENSG00000238009.6_7
chr1_91106_91629_-	0.207225	0.2477755902777778	0.18026247466643844	ENSG00000238009.6_6
chr1_92091_92240_-	0.40741	0.41920112651646446	0.22740085374885452	ENSG00000238009.6_5
chr1_112700_112804_-	0.09456	0.12579238260869566	0.11039533788725009	ENSG00000238009.6_3
chr1_120721_120932_-	0.08571	0.12029558260869565	0.13658092632904	ENSG00000238009.6_2
chr1_129055_129223_-	0	0.0042836284722222225	0.023572879668270708	ENSG00000238009.6_1
chr1_139790_139847_-	0.08895	0.1559196366782007	0.17474611147987654	ENSG00000239906.1_2
chr1_140075_140339_-	0.03841	0.06193041522491349	0.07786705299381552	ENSG00000239906.1_1
chr1_141474_143011_-	0.07619	0.10470050259965338	0.10120125494283112	ENSG00000241860.6_10
chr1_146386_149707_-	0.04727	0.07009162911611785	0.08069958352446392	ENSG00000241860.6_9
chr1_155767_155831_-	0.06306	0.11313695352839931	0.14190155628722856	ENSG00000241860.6_8
chr1_164263_164791_-	0.13869	0.1915918760757315	0.17097326678034563	ENSG00000241860.6_7
chr1_165884_165942_-	0.46793	0.4717035800344234	0.15128953787786908	ENSG00000241860.6_6
chr1_168100_168165_-	0.38177	0.40482464716006883	0.16659340600154093	ENSG00000241860.6_5
chr1_168610_168767_-	0	0.03737067125645439	0.07096566411905819	ENSG00000241860.6_4
chr1_169049_169264_-	0.2807	0.30779337931034484	0.13903531653691117	ENSG00000241860.6_3
chr1_172557_172688_-	0.14976	0.18838895008605852	0.13751992738270355	ENSG00000241860.6_2
chr1_173753_173862_-	0.12458	0.16534495697074011	0.13100878999283244	ENSG00000241860.6_1
chr1_185217_185350_-	0.73228	0.7089090189328744	0.14282772438863486	ENSG00000279457.4_10
chr1_185491_185559_-	0.83212	0.8128365232358004	0.10744076814352446	ENSG00000279457.4_9
chr1_186317_186469_-	0.83399	0.8069876764199656	0.11840359059649919	ENSG00000279457.4_8
chr1_187129_187287_-	0.66606	0.6495846127366609	0.16551346706869435	ENSG00000279457.4_7
chr1_187376_187577_-	0.69795	0.674218709122203	0.15728622339725798	ENSG00000279457.4_6
chr1_187755_187890_-	0.69872	0.6791565060240964	0.13395364394785614	ENSG00000279457.4_5
chr1_188130_188266_-	0.74373	0.7165853700516351	0.15471741528841096	ENSG00000279457.4_4
chr1_188439_188584_-	0.8	0.7626757659208262	0.14775748060054683	ENSG00000279457.4_3
chr1_188791_188902_-	0.58242	0.572487538726334	0.1516935107651017	ENSG00000279457.4_2
chr1_195263_195411_-	0.56589	0.5649796729776247	0.22635517921391116	ENSG00000279457.4_1
chr1_259025_259025_-	0	0.01629161862527716	0.060007254733969985	ENSG00000228463.9_8
chr1_261550_261634_-	0	0.009792888402625821	0.03703287171220819	ENSG00000228463.9_7
chr1_266361_268204_-	0.265565	0.3484995643939394	0.27258739828884604	ENSG00000228463.9_5
chr1_268667_268816_-	0.46348999999999996	0.5189209786476868	0.25610371749702565	ENSG00000228463.9_4
chr1_289266_289370_-	0.14286	0.2600353370786517	0.2845468677015119	ENSG00000228463.9_2
chr1_297345_297502_-	0.07246	0.1011229052631579	0.12131368615843617	ENSG00000228463.9_1
chr1_357383_357586_-	0	0.014304029535864978	0.06470117523960456	ENSG00000236743.1_3
chr1_358049_358183_-	0	0.018716449579831932	0.08214872299100083	ENSG00000236743.1_2
chr1_373144_373323_-	0.006025	0.0630710655737705	0.15572122387914464	ENSG00000237094.11_13
chr1_379769_379972_-	0	0.0060667372881355935	0.030589830317342186	ENSG00000237094.11_12
chr1_476531_476945_-	0.094585	0.10974608333333333	0.10462835790224756	ENSG00000237094.11_11
chr1_494382_494898_-	0.43987	0.516574595524957	0.29436814675185324	ENSG00000237094.11_8
chr1_494992_495049_-	0.42697	0.45982481927710844	0.2319981699731109	ENSG00000237094.11_7
chr1_495277_495476_-	0.014079999999999999	0.02185955172413793	0.02620409697441027	ENSG00000237094.11_6
chr1_497109_497299_-	0.39038	0.4173113769363167	0.18461659953245904	ENSG00000237094.11_4
chr1_498047_498305_-	0.2398	0.2649207401032702	0.12919627172466994	ENSG00000237094.11_3
chr1_498399_499369_-	0.23762	0.28292623063683303	0.17854112094419253	ENSG00000237094.11_2
chr1_501556_501617_-	0.00992	0.0284938704028021	0.05145030581714663	ENSG00000237094.11_1
chr1_585989_586358_-	0	0.0024248873483535527	0.00766446938821681	ENSG00000230021.8_16
chr1_586821_586955_-	0	0.002550207972270364	0.007748751643975033	ENSG00000230021.8_15
chr1_601398_601577_-	0	0.005886782006920415	0.017474175231614996	ENSG00000230021.8_11
chr1_607955_608056_-	0	0.002856470588235294	0.011973075441531143	ENSG00000230021.8_10
chr1_703685_703789_-	0	0.004315372616984402	0.013929353283280219	ENSG00000230021.8_4
chr1_711342_711922_-	0.01665	0.025052339688041596	0.03225650715847839	ENSG00000230021.8_3
chr1_725885_729804_-	0.43028	0.45759086058519793	0.1671727616330386	ENSG00000228327.3_16
chr1_733307_733364_-	0.42222	0.4290499655765921	0.13503838461200393	ENSG00000228327.3_15
chr1_735423_735613_-	0.1984	0.20119814113597245	0.07712827331892862	ENSG00000228327.3_14
chr1_743180_743350_-	0.21875	0.27336414211438476	0.21687435333557267	ENSG00000228327.3_13
chr1_744195_744391_-	0.14199	0.19296112847222222	0.18078184476548326	ENSG00000228327.3_12
chr1_744728_744825_-	0.0757	0.12688212914485167	0.14902703584213295	ENSG00000228327.3_11
chr1_746695_746818_-	0.29469	0.33346934142114387	0.22586385833274525	ENSG00000228327.3_10
chr1_756077_756141_-	0.48475999999999997	0.5150489655172413	0.32077476936328375	ENSG00000228327.3_9
chr1_758967_759123_-	0.47402500000000003	0.5095223275862069	0.3221728940239942	ENSG00000228327.3_8
chr1_764723_765247_-	0.39265	0.4672914359861592	0.33386996681687586	ENSG00000228327.3_7
chr1_766329_766387_-	0.7966949999999999	0.7625895172413794	0.22860967689429668	ENSG00000228327.3_6
