pid	median_psi	mean_psi	sd_psi	exon_id
chr1_15005_15038_-	0.95475	0.9204179094076655	0.09423622867334343	ENSG00000227232.5_10
chr1_15796_15947_-	0.9627399999999999	0.9439596167247387	0.06423620267872579	ENSG00000227232.5_9
chr1_16607_16765_-	0.9484699999999999	0.9285110104529617	0.07658929612095645	ENSG00000227232.5_8
chr1_16858_17055_-	0.9848049999999999	0.9761239198606272	0.02723156476429313	ENSG00000227232.5_7
chr1_17233_17368_-	0.89081	0.8868174216027874	0.0439017158522458	ENSG00000227232.5_6
chr1_17606_17742_-	0.9048149999999999	0.9069122822299651	0.04868245575433452	ENSG00000227232.5_5
chr1_17915_18061_-	0.94363	0.9432308362369338	0.040558536225196194	ENSG00000227232.5_4
chr1_18268_18366_-	0.80496	0.8077482752613241	0.07026016359303158	ENSG00000227232.5_3
chr1_24738_24891_-	0.544145	0.5540997212543554	0.1356900735794074	ENSG00000227232.5_2
chr1_30504_30667_+	0	0.005564656488549619	0.03383539370677417	ENSG00000243485.5_3
chr1_30976_31109_+	0	0.005564656488549619	0.03383539370677417	ENSG00000243485.5_4
chr1_90051_90286_-	0	0.011155433628318584	0.04644618408427877	ENSG00000238009.6_7
chr1_91106_91629_-	0.09091	0.11350435087719299	0.10742163120448497	ENSG00000238009.6_6
chr1_92091_92240_-	0.158985	0.18878766666666666	0.14069458609487753	ENSG00000238009.6_5
chr1_112700_112804_-	0.05556	0.06934650793650794	0.06863450939585783	ENSG00000238009.6_3
chr1_120721_120932_-	0	0.0326854593639576	0.07118284070885013	ENSG00000238009.6_2
chr1_129055_129223_-	0	0.015300617283950617	0.036782000444312776	ENSG00000238009.6_1
chr1_139790_139847_-	0.31098	0.3406465619546248	0.25041270398136173	ENSG00000239906.1_2
chr1_140075_140339_-	0.08209	0.11174591623036649	0.11281190997206553	ENSG00000239906.1_1
chr1_141474_143011_-	0.140465	0.17459538461538462	0.12944439366448166	ENSG00000241860.6_10
chr1_146386_149707_-	0.094275	0.11882244755244756	0.10409237061845227	ENSG00000241860.6_9
chr1_155767_155831_-	0.13778	0.17650888307155324	0.14158069007547178	ENSG00000241860.6_8
chr1_164263_164791_-	0.21667	0.2542366841186737	0.16138181984473438	ENSG00000241860.6_7
chr1_165884_165942_-	0.386835	0.39920162020905925	0.17852868706177757	ENSG00000241860.6_6
chr1_168100_168165_-	0.39687	0.40753630662020907	0.17506167102602982	ENSG00000241860.6_5
