pid	median_psi	mean_psi	sd_psi	exon_id
chr1_15005_15038_-	0.9646	0.9344531277533039	0.08797615662703241	ENSG00000227232.5_10
chr1_15796_15947_-	0.96787	0.9439925110132159	0.07624073799742875	ENSG00000227232.5_9
chr1_16607_16765_-	0.95322	0.9227113656387665	0.09553178758547974	ENSG00000227232.5_8
chr1_16858_17055_-	0.98566	0.971900396475771	0.0426765154411193	ENSG00000227232.5_7
chr1_17233_17368_-	0.91896	0.9126586784140969	0.04004673454606761	ENSG00000227232.5_6
chr1_17606_17742_-	0.91713	0.9143247136563877	0.05830960951088122	ENSG00000227232.5_5
chr1_17915_18061_-	0.93761	0.9386856828193832	0.049472116298112774	ENSG00000227232.5_4
chr1_18268_18366_-	0.83793	0.8387323788546256	0.07917578148068431	ENSG00000227232.5_3
chr1_24738_24891_-	0.56051	0.5661183259911894	0.15189198473093923	ENSG00000227232.5_2
chr1_90051_90286_-	0	0.033435377777777775	0.08187048525700977	ENSG00000238009.6_7
chr1_91106_91629_-	0.159945	0.20762234513274336	0.17189105765451274	ENSG00000238009.6_6
chr1_92091_92240_-	0.31844	0.3536642731277533	0.22057935288924962	ENSG00000238009.6_5
chr1_112700_112804_-	0.08333	0.09628894273127753	0.0855252685516049	ENSG00000238009.6_3
chr1_120721_120932_-	0.06061	0.09616863436123348	0.1143246804406699	ENSG00000238009.6_2
chr1_129055_129223_-	0.17797	0.19330052863436123	0.15079280488774655	ENSG00000238009.6_1
chr1_139790_139847_-	0.65585	0.6028919823788547	0.23259578176278348	ENSG00000239906.1_2
chr1_140075_140339_-	0.08257	0.12033775330396476	0.09627661149080426	ENSG00000239906.1_1
chr1_141474_143011_-	0.08157	0.11699136563876653	0.10419610415314552	ENSG00000241860.6_10
chr1_146386_149707_-	0.04548	0.07279528634361233	0.07228538983999672	ENSG00000241860.6_9
chr1_155767_155831_-	0.08738	0.12359991189427313	0.10669010463686796	ENSG00000241860.6_8
