pid	median_psi	mean_psi	sd_psi	exon_id
chr1_15005_15038_-	1	0.9218633663366337	0.11817173809390208	ENSG00000227232.5_10
chr1_15796_15947_-	1	0.9436113861386138	0.0899895684284004	ENSG00000227232.5_9
chr1_16607_16765_-	1	0.9271742574257426	0.11181950265416114	ENSG00000227232.5_8
chr1_16858_17055_-	1	0.9722182673267327	0.05845302769093008	ENSG00000227232.5_7
chr1_17233_17368_-	0.8856649999999999	0.8822514356435643	0.06654772408963933	ENSG00000227232.5_6
chr1_17606_17742_-	0.9152499999999999	0.9061874752475247	0.07815294615749555	ENSG00000227232.5_5
chr1_17915_18061_-	0.963195	0.9478146039603961	0.065622895312123	ENSG00000227232.5_4
chr1_18268_18366_-	0.813075	0.8081170297029703	0.1095827043271467	ENSG00000227232.5_3
chr1_24738_24891_-	0.6469050000000001	0.656374494949495	0.17270156733185918	ENSG00000227232.5_2
chr1_29534_29553_-	0	0.014541802325581395	0.04029038950179447	ENSG00000227232.5_1
chr1_90051_90286_-	0	0.04215571428571429	0.0938716345949679	ENSG00000238009.6_7
chr1_91106_91629_-	0.17143	0.20098989304812834	0.17944162377497383	ENSG00000238009.6_6
chr1_92091_92240_-	0.33333	0.358851832460733	0.25268282158988253	ENSG00000238009.6_5
chr1_112700_112804_-	0	0.039239521276595746	0.07519611169607177	ENSG00000238009.6_3
chr1_120721_120932_-	0	0.014772513368983957	0.055986762573254405	ENSG00000238009.6_2
chr1_129055_129223_-	0	0.0033265775401069516	0.01422288720625522	ENSG00000238009.6_1
chr1_139790_139847_-	0	0.06288925133689839	0.12841708518827893	ENSG00000239906.1_2
chr1_140075_140339_-	0	0.025307754010695186	0.05620526928081042	ENSG00000239906.1_1
chr1_141474_143011_-	0.05435	0.07323919786096257	0.07686811846565446	ENSG00000241860.6_10
chr1_146386_149707_-	0.0398	0.060955904255319146	0.06841103807277005	ENSG00000241860.6_9
chr1_155767_155831_-	0.04059	0.07742645502645502	0.1203738145016825	ENSG00000241860.6_8
chr1_164263_164791_-	0.09001	0.15259994845360825	0.1713663252888458	ENSG00000241860.6_7
chr1_165884_165942_-	0.38462	0.3929757216494845	0.20934210144164747	ENSG00000241860.6_6
chr1_168100_168165_-	0.40590000000000004	0.4451546464646465	0.20819052167999164	ENSG00000241860.6_5
chr1_168610_168767_-	0	0.041555628140703516	0.0793848842345426	ENSG00000241860.6_4
chr1_169049_169264_-	0.33333	0.37387629441624365	0.20791120876856725	ENSG00000241860.6_3
chr1_172557_172688_-	0.1266	0.16672659793814432	0.16379237156274523	ENSG00000241860.6_2
chr1_173753_173862_-	0.111845	0.16299474226804123	0.16759550926436215	ENSG00000241860.6_1
chr1_185217_185350_-	0.84703	0.8096941089108911	0.1481396166235795	ENSG00000279457.4_10
chr1_185491_185559_-	0.903455	0.8784455445544554	0.11290645033528388	ENSG00000279457.4_9
chr1_186317_186469_-	0.9108	0.8788711881188119	0.12518869562390283	ENSG00000279457.4_8
chr1_187129_187287_-	0.79034	0.7477115841584159	0.18617175198263544	ENSG00000279457.4_7
chr1_187376_187577_-	0.771185	0.7381068316831683	0.18994883972087026	ENSG00000279457.4_6
chr1_187755_187890_-	0.772505	0.7397073762376237	0.16600478866660986	ENSG00000279457.4_5
chr1_188130_188266_-	0.78618999999999994	0.7491273762376237	0.19579658557272478	ENSG00000279457.4_4
chr1_188439_188584_-	0.834585	0.7884466831683168	0.1928909770756595	ENSG00000279457.4_3
chr1_188791_188902_-	0.696935	0.673885594059406	0.19778605282585374	ENSG00000279457.4_2
chr1_195263_195411_-	0.6873750000000001	0.67138275	0.2673718158397867	ENSG00000279457.4_1
chr1_259025_259025_-	0.03492	0.1052649593495935	0.1954416388147119	ENSG00000228463.9_8
chr1_261550_261634_-	0	0.06762135338345865	0.14525989947375076	ENSG00000228463.9_7
chr1_266361_268204_-	0.27273	0.38584079754601225	0.33558104879977585	ENSG00000228463.9_5
chr1_268667_268816_-	0.48624	0.5110887428571429	0.31366699238556106	ENSG00000228463.9_4
chr1_289266_289370_-	0.026055000000000002	0.13560038961038962	0.2777972252713743	ENSG00000228463.9_2
chr1_297345_297502_-	0	0.010695755395683454	0.05608748417542136	ENSG00000228463.9_1
chr1_357383_357586_-	0	0.023597985074626866	0.0981490418506992	ENSG00000236743.1_3
chr1_358049_358183_-	0	0.02784492537313433	0.10666825093491121	ENSG00000236743.1_2
chr1_373144_373323_-	0	0.05851839416058394	0.15350596926616078	ENSG00000237094.11_13
chr1_379769_379972_-	0	0.01773276119402985	0.06906942861360743	ENSG00000237094.11_12
chr1_476531_476945_-	0	0.014955820895522389	0.0450815187830582	ENSG00000237094.11_11
chr1_494382_494898_-	0.32308	0.4820125654450262	0.35650635921428664	ENSG00000237094.11_8
chr1_494992_495049_-	0.45882	0.5372466666666667	0.3341619084291583	ENSG00000237094.11_7
chr1_495277_495476_-	0	0.016764810810810812	0.034036408273249996	ENSG00000237094.11_6
chr1_497109_497299_-	0.41954	0.4644228125	0.2848427085517287	ENSG00000237094.11_4
chr1_498047_498305_-	0.21739	0.2705040703517588	0.18710302357072736	ENSG00000237094.11_3
chr1_498399_499369_-	0.35265	0.45614949494949497	0.29261724578310977	ENSG00000237094.11_2
chr1_501556_501617_-	0.02532	0.07066994082840236	0.14165387491336998	ENSG00000237094.11_1
chr1_585989_586358_-	0	0.013743662790697674	0.04696721363548136	ENSG00000230021.8_16
chr1_586821_586955_-	0	0.016901686046511627	0.06144116386925348	ENSG00000230021.8_15
chr1_601398_601577_-	0	0.017843485714285713	0.04251158922270182	ENSG00000230021.8_11
chr1_607955_608056_-	0	0.012037277777777777	0.03773712813707662	ENSG00000230021.8_10
chr1_633742_634375_+	0	0.05681535433070866	0.20622219816389326	ENSG00000248527.1_1
chr1_711342_711922_-	0	0.006210502793296089	0.021257558557209583	ENSG00000230021.8_3
chr1_725885_729804_-	0.52174	0.5192307575757575	0.26102423484142245	ENSG00000228327.3_16
chr1_733307_733364_-	0.45694	0.4498060606060606	0.21454341154932896	ENSG00000228327.3_15
chr1_735423_735613_-	0.166475	0.18259922680412372	0.130295478000896	ENSG00000228327.3_14
chr1_743180_743350_-	0.149715	0.23956241573033707	0.2582329844347222	ENSG00000228327.3_13
chr1_744195_744391_-	0.09091	0.17758668539325842	0.21822115454300312	ENSG00000228327.3_12
chr1_744728_744825_-	0.14003	0.19699494382022473	0.20400798860022293	ENSG00000228327.3_11
chr1_746695_746818_-	0.33333	0.3739342780748663	0.28236533971421185	ENSG00000228327.3_10
chr1_756077_756141_-	0.414215	0.4981021052631579	0.35724225902845824	ENSG00000228327.3_9
chr1_758967_759123_-	0.41176	0.49677387434554976	0.3592256814325779	ENSG00000228327.3_8
chr1_764723_765247_-	0.33333	0.43826690217391306	0.36486468359089114	ENSG00000228327.3_7
chr1_766329_766387_-	0.745475	0.666569247311828	0.3430962133539348	ENSG00000228327.3_6
chr1_768548_768613_-	1	0.8037978571428571	0.3079048967648856	ENSG00000228327.3_5
chr1_769497_769712_-	0.83133	0.7235530456852792	0.27601683585308695	ENSG00000228327.3_4
chr1_772976_773107_-	0.71429	0.629524502617801	0.29752935989338447	ENSG00000228327.3_3
chr1_774171_774280_-	1	0.6685148765432098	0.4125814040185405	ENSG00000228327.3_2
chr1_829003_829104_+	1	0.5929244751381215	0.45459080592987466	ENSG00000228794.8_4
chr1_847654_847806_+	0.28205	0.3226935838150289	0.3005358165550829	ENSG00000228794.8_7
chr1_849484_849602_+	0	0.09622094117647059	0.13982356670536458	ENSG00000228794.8_8
chr1_850178_850351_+	0	0.01729222891566265	0.058020140634474936	ENSG00000228794.8_9
chr1_851927_852515_+	0.09353	0.4430529285714286	0.47456255537876224	ENSG00000228794.8_10
chr1_852671_852766_+	0.984125	0.6467816	0.415780397821377	ENSG00000228794.8_11
chr1_853391_859446_+	1	0.62772265625	0.43999579738084166	ENSG00000228794.8_12
chr1_944582_944800_-	1	0.8579472277227723	0.258685843449601	ENSG00000188976.10_21
chr1_945057_945146_-	1	0.8916288613861386	0.21884779394960222	ENSG00000188976.10_20
chr1_945518_945653_-	1	0.8993841584158416	0.20965586628851746	ENSG00000188976.10_18
chr1_946173_946286_-	1	0.8846921782178218	0.22638871988188616	ENSG00000188976.10_17
chr1_946402_946545_-	1	0.8731500495049505	0.23959781118755694	ENSG00000188976.10_16
chr1_948131_948232_-	1	0.8728315841584159	0.24126746451252773	ENSG00000188976.10_15
chr1_948490_948603_-	1	0.8744820792079208	0.2404393918927696	ENSG00000188976.10_14
chr1_951127_951238_-	1	0.8716962376237624	0.24470859861379074	ENSG00000188976.10_13
chr1_952000_952139_-	1	0.8598372636815921	0.25721172295790706	ENSG00000188976.10_12
chr1_952412_952600_-	1	0.8559573631840796	0.2616876283099995	ENSG00000188976.10_11
chr1_953175_953288_-	1	0.8571943564356436	0.2633033126142992	ENSG00000188976.10_10
chr1_953782_953892_-	1	0.8453457425742574	0.2769178617405139	ENSG00000188976.10_9
chr1_954004_954082_-	1	0.8421735323383085	0.2800913648239806	ENSG00000188976.10_8
chr1_954426_954523_-	0	0.015142835820895522	0.027422412957613895	ENSG00000188976.10_7
chr1_955923_956013_-	1	0.848045099009901	0.2750733352298397	ENSG00000188976.10_6
chr1_956095_956215_-	1	0.852358407960199	0.2686599607374585	ENSG00000188976.10_5
chr1_956894_957025_-	1	0.8490198514851485	0.27384911208097795	ENSG00000188976.10_4
