pid	median_psi	mean_psi	sd_psi	exon_id
chr1_15005_15038_-	0.907875	0.8734139285714285	0.1270764157968303	ENSG00000227232.5_10
chr1_15796_15947_-	0.93312	0.9135356766917293	0.09093305024286574	ENSG00000227232.5_9
chr1_16607_16765_-	0.912655	0.8977016541353383	0.0989226328078049	ENSG00000227232.5_8
chr1_16858_17055_-	0.97264	0.9653589473684211	0.03946573369856868	ENSG00000227232.5_7
chr1_17233_17368_-	0.86077	0.8555525	0.050350215247512195	ENSG00000227232.5_6
chr1_17606_17742_-	0.907695	0.9062396240601504	0.04914233138874956	ENSG00000227232.5_5
chr1_17915_18061_-	0.94452	0.942697537593985	0.04241045315115535	ENSG00000227232.5_4
chr1_18268_18366_-	0.752355	0.7560651691729323	0.07389747146331796	ENSG00000227232.5_3
chr1_24738_24891_-	0.551825	0.5603653947368421	0.1274340959632397	ENSG00000227232.5_2
chr1_90051_90286_-	0	0.019293818525519847	0.052658178961369435	ENSG00000238009.6_7
chr1_91106_91629_-	0.122085	0.1487398679245283	0.1050805377749617	ENSG00000238009.6_6
chr1_92091_92240_-	0.23704999999999998	0.2681326879699248	0.16463499000231552	ENSG00000238009.6_5
chr1_112700_112804_-	0.06806	0.08644821092278719	0.08304730336290135	ENSG00000238009.6_3
chr1_120721_120932_-	0.049515000000000003	0.08387949056603773	0.10245858405993162	ENSG00000238009.6_2
chr1_129055_129223_-	0	0.010891924528301887	0.029141008958072853	ENSG00000238009.6_1
chr1_139790_139847_-	0.06527	0.11983005649717514	0.14157274918796453	ENSG00000239906.1_2
chr1_140075_140339_-	0.031925	0.04583088679245283	0.05532544337685314	ENSG00000239906.1_1
chr1_141474_143011_-	0.09703	0.11560088512241054	0.09039915324661867	ENSG00000241860.6_10
chr1_146386_149707_-	0.06977	0.08858071563088513	0.07659624218734726	ENSG00000241860.6_9
chr1_155767_155831_-	0.07921	0.11140540489642185	0.10864351063279744	ENSG00000241860.6_8
chr1_164263_164791_-	0.14013	0.18962709981167608	0.15037054852479761	ENSG00000241860.6_7
chr1_165884_165942_-	0.38095	0.39533041431261773	0.14371759740933274	ENSG00000241860.6_6
chr1_168100_168165_-	0.35694000000000004	0.37383285714285713	0.14832555555979784	ENSG00000241860.6_5
chr1_168610_168767_-	0	0.045513533834586464	0.06926819920976326	ENSG00000241860.6_4
chr1_169049_169264_-	0.23864000000000002	0.2582768984962406	0.1195671096542782	ENSG00000241860.6_3
chr1_172557_172688_-	0.124395	0.14970184210526316	0.10247716937409981	ENSG00000241860.6_2
chr1_173753_173862_-	0.11712	0.13777084745762713	0.09667309109628516	ENSG00000241860.6_1
chr1_185217_185350_-	0.766015	0.7600377631578947	0.09303128259523674	ENSG00000279457.4_10
chr1_185491_185559_-	0.851365	0.84214257518797	0.07082500913230666	ENSG00000279457.4_9
chr1_186317_186469_-	0.867085	0.8574268045112782	0.06781420424857576	ENSG00000279457.4_8
chr1_187129_187287_-	0.742265	0.7290897744360902	0.10772777311416656	ENSG00000279457.4_7
chr1_187376_187577_-	0.75	0.7460312406015037	0.10073133648595697	ENSG00000279457.4_6
chr1_187755_187890_-	0.7430950000000001	0.7405076503759398	0.08274053584471157	ENSG00000279457.4_5
chr1_188130_188266_-	0.800535	0.7882997932330827	0.09492320433011177	ENSG00000279457.4_4
chr1_188439_188584_-	0.85185	0.8344343233082707	0.08375880122128719	ENSG00000279457.4_3
chr1_188791_188902_-	0.65159	0.6441152819548872	0.10709923082730251	ENSG00000279457.4_2
chr1_195263_195411_-	0.699495	0.6873900939849624	0.17294273471136337	ENSG00000279457.4_1
chr1_259025_259025_-	0	0.04488768637532134	0.10807109108901153	ENSG00000228463.9_8
chr1_261550_261634_-	0	0.02571015113350126	0.0878492970110213	ENSG00000228463.9_7
chr1_266361_268204_-	0.3	0.3894839539748954	0.27548306260691435	ENSG00000228463.9_5
chr1_268667_268816_-	0.52778	0.5639177176015474	0.2633136462505453	ENSG00000228463.9_4
chr1_289266_289370_-	0.23404	0.3311213590263692	0.30311987640658405	ENSG00000228463.9_2
chr1_297345_297502_-	0.07692	0.10886158273381295	0.13414635755429621	ENSG00000228463.9_1
chr1_357383_357586_-	0	0.044499686746987954	0.10668068202374502	ENSG00000236743.1_3
chr1_358049_358183_-	0	0.057425408653846155	0.13375067159142753	ENSG00000236743.1_2
chr1_373144_373323_-	0.06137	0.17799880794701986	0.2704743963417831	ENSG00000237094.11_13
chr1_379769_379972_-	0	0.04543067307692308	0.11587223366278786	ENSG00000237094.11_12
chr1_476531_476945_-	0.1215	0.13783745803357314	0.13940770789467113	ENSG00000237094.11_11
chr1_494382_494898_-	0.659015	0.6563513721804511	0.249532231923146	ENSG00000237094.11_8
chr1_494992_495049_-	0.510355	0.5449883082706767	0.20048277464400627	ENSG00000237094.11_7
chr1_495277_495476_-	0.0121	0.018017758945386063	0.022272417709547732	ENSG00000237094.11_6
chr1_497109_497299_-	0.4602	0.48716234962406013	0.15712079341655388	ENSG00000237094.11_4
chr1_498047_498305_-	0.2471	0.25778601503759396	0.10169111917248942	ENSG00000237094.11_3
chr1_498399_499369_-	0.24986	0.2922657142857143	0.1542938977915924	ENSG00000237094.11_2
chr1_501556_501617_-	0.01679	0.03168022857142857	0.04858266137820032	ENSG00000237094.11_1
chr1_585989_586358_-	0	0.0034982041587901702	0.008441436510886708	ENSG00000230021.8_16
chr1_586821_586955_-	0	0.003924952741020794	0.009691804041323466	ENSG00000230021.8_15
chr1_601398_601577_-	0.00396	0.00945553875236295	0.017916750366512857	ENSG00000230021.8_11
chr1_607955_608056_-	0	0.005250699432892249	0.009710552293027657	ENSG00000230021.8_10
chr1_711342_711922_-	0.00778	0.015786937618147447	0.022820118609054783	ENSG00000230021.8_3
chr1_725885_729804_-	0.39034	0.42188174812030077	0.1422309653701366	ENSG00000228327.3_16
chr1_733307_733364_-	0.390205	0.40135007518796995	0.11026705629322156	ENSG00000228327.3_15
chr1_735423_735613_-	0.22457	0.22640796992481202	0.07297073598106764	ENSG00000228327.3_14
chr1_743180_743350_-	0.29245	0.32291224761904763	0.18891970015833623	ENSG00000228327.3_13
chr1_744195_744391_-	0.19856	0.23237546489563568	0.16907858775208004	ENSG00000228327.3_12
chr1_744728_744825_-	0.13265	0.17159704761904762	0.14418406400309994	ENSG00000228327.3_11
chr1_746695_746818_-	0.43296999999999997	0.43883382575757574	0.18941835816420813	ENSG00000228327.3_10
chr1_756077_756141_-	0.65177	0.6421747547169812	0.2715127169212148	ENSG00000228327.3_9
chr1_758967_759123_-	0.63415	0.6245025141776938	0.27932784797453264	ENSG00000228327.3_8
