pid	median_psi	mean_psi	sd_psi	exon_id
chr1_15005_15038_-	0.93056	0.8957860330578512	0.11369246563799462	ENSG00000227232.5_10
chr1_15796_15947_-	0.95028	0.9271506446280992	0.08524857430639242	ENSG00000227232.5_9
chr1_16607_16765_-	0.93056	0.9124597520661157	0.09481299992479802	ENSG00000227232.5_8
chr1_16858_17055_-	0.97912	0.9689807107438017	0.040044342462272106	ENSG00000227232.5_7
chr1_17233_17368_-	0.89569	0.8916636859504132	0.04721528273040208	ENSG00000227232.5_6
chr1_17606_17742_-	0.94251	0.9388168925619834	0.04344766685217261	ENSG00000227232.5_5
chr1_17915_18061_-	0.96114	0.9563694545454545	0.03891003568089783	ENSG00000227232.5_4
chr1_18268_18366_-	0.81737	0.8114577190082645	0.07097538356784719	ENSG00000227232.5_3
chr1_24738_24891_-	0.62039	0.6153332396694214	0.13141814349681483	ENSG00000227232.5_2
chr1_29534_29553_-	0	0.02799719532554257	0.0455884831853842	ENSG00000227232.5_1
chr1_90051_90286_-	0	0.019744223706176962	0.05443610619078192	ENSG00000238009.6_7
chr1_91106_91629_-	0.10697000000000001	0.1324463289036545	0.11780309999188744	ENSG00000238009.6_6
chr1_92091_92240_-	0.20833	0.24292228855721393	0.17014034244014797	ENSG00000238009.6_5
chr1_112700_112804_-	0.08936	0.1130265008291874	0.09925734469519847	ENSG00000238009.6_3
chr1_120721_120932_-	0.02326	0.0792874584717608	0.1130571382554043	ENSG00000238009.6_2
chr1_129055_129223_-	0	0.007307541528239202	0.03149757498949306	ENSG00000238009.6_1
chr1_139790_139847_-	0.23381	0.26018780165289257	0.20695611542038175	ENSG00000239906.1_2
chr1_140075_140339_-	0.07692	0.0994868046357616	0.08560326137729468	ENSG00000239906.1_1
chr1_141474_143011_-	0.116535	0.14352860927152317	0.1055352152118143	ENSG00000241860.6_10
chr1_146386_149707_-	0.078165	0.1002473344370861	0.08205439772139153	ENSG00000241860.6_9
chr1_155767_155831_-	0.13158	0.16310247933884298	0.12695425911492242	ENSG00000241860.6_8
chr1_164263_164791_-	0.22222	0.2532882479338843	0.15241306191060172	ENSG00000241860.6_7
chr1_165884_165942_-	0.43226	0.4358311074380165	0.16020438477743748	ENSG00000241860.6_6
chr1_168100_168165_-	0.39487	0.41461585123966943	0.15842696037079304	ENSG00000241860.6_5
chr1_168610_168767_-	0	0.017952809917355372	0.03621997520722263	ENSG00000241860.6_4
chr1_169049_169264_-	0.29148	0.3157844297520661	0.14287256512632254	ENSG00000241860.6_3
chr1_172557_172688_-	0.18182	0.2043849256198347	0.12632126732271168	ENSG00000241860.6_2
chr1_173753_173862_-	0.14851	0.1722123305785124	0.11766843747371863	ENSG00000241860.6_1
chr1_185217_185350_-	0.80503	0.788069867768595	0.10940781282704805	ENSG00000279457.4_10
chr1_185491_185559_-	0.87715	0.8606782644628099	0.08328672829088762	ENSG00000279457.4_9
chr1_186317_186469_-	0.88631	0.8723650413223141	0.08373145694219226	ENSG00000279457.4_8
chr1_187129_187287_-	0.77728	0.7614752892561983	0.1237052471119841	ENSG00000279457.4_7
chr1_187376_187577_-	0.79253	0.7741152561983471	0.11519045881838572	ENSG00000279457.4_6
chr1_187755_187890_-	0.79707	0.7839546446280992	0.09392774802344593	ENSG00000279457.4_5
chr1_188130_188266_-	0.85448	0.8290952892561984	0.10363227822062002	ENSG00000279457.4_4
chr1_188439_188584_-	0.87442	0.8496040661157025	0.09728893464980298	ENSG00000279457.4_3
chr1_188791_188902_-	0.69496	0.6842608760330579	0.11830943665118755	ENSG00000279457.4_2
chr1_195263_195411_-	0.73541	0.7086708429752067	0.18759686161870853	ENSG00000279457.4_1
chr1_259025_259025_-	0	0.03651027227722772	0.09503052266451523	ENSG00000228463.9_8
chr1_261550_261634_-	0	0.022696146341463413	0.06874850066755792	ENSG00000228463.9_7
chr1_266361_268204_-	0.29927	0.38248978217821783	0.29181270000647935	ENSG00000228463.9_5
chr1_268667_268816_-	0.4876	0.5411860877192982	0.2936267680747276	ENSG00000228463.9_4
chr1_289266_289370_-	0.24359	0.3570685553470919	0.3120403317603183	ENSG00000228463.9_2
chr1_297345_297502_-	0.044414999999999996	0.10474244186046512	0.14546496893501032	ENSG00000228463.9_1
chr1_357383_357586_-	0	0.04777929411764706	0.13370661363834113	ENSG00000236743.1_3
chr1_358049_358183_-	0	0.05961632318501171	0.15357621038758795	ENSG00000236743.1_2
chr1_373144_373323_-	0.01648	0.10108919282511211	0.19810727207219408	ENSG00000237094.11_13
chr1_379769_379972_-	0	0.012073047619047619	0.06666380475339076	ENSG00000237094.11_12
chr1_476531_476945_-	0.10377	0.1427887640449438	0.1858559348814995	ENSG00000237094.11_11
chr1_494382_494898_-	0.70161	0.6801495702479339	0.26404562438669954	ENSG00000237094.11_8
chr1_494992_495049_-	0.50333	0.5387902809917355	0.21257283293748194	ENSG00000237094.11_7
chr1_495277_495476_-	0.01595	0.022689669421487604	0.028980727203234313	ENSG00000237094.11_6
chr1_497109_497299_-	0.45	0.4677336859504132	0.1604722117187516	ENSG00000237094.11_4
chr1_498047_498305_-	0.29911	0.3203428429752066	0.12448687698936929	ENSG00000237094.11_3
chr1_498399_499369_-	0.2605	0.30187897520661156	0.16220652104588454	ENSG00000237094.11_2
chr1_501556_501617_-	0.01329	0.02802910924369748	0.0532036024201809	ENSG00000237094.11_1
chr1_585989_586358_-	0	0.004885484949832776	0.016553012924135812	ENSG00000230021.8_16
chr1_586821_586955_-	0	0.0055777591973244145	0.01718714136996697	ENSG00000230021.8_15
chr1_601398_601577_-	0	0.0044148494983277595	0.011773274360741416	ENSG00000230021.8_11
chr1_607955_608056_-	0	0.0019270066889632107	0.007909477823079792	ENSG00000230021.8_10
chr1_703685_703789_-	0	0.0028899162479061975	0.009562643225739026	ENSG00000230021.8_4
chr1_711342_711922_-	0	0.015518592964824121	0.03157769455888942	ENSG00000230021.8_3
chr1_725885_729804_-	0.45852	0.4895743966942149	0.14638938658299996	ENSG00000228327.3_16
chr1_733307_733364_-	0.42939	0.43586431404958675	0.11772333511892928	ENSG00000228327.3_15
chr1_735423_735613_-	0.2087	0.21257451986754966	0.0698463653896456	ENSG00000228327.3_14
chr1_743180_743350_-	0.34286	0.35876867003367	0.18423283953735145	ENSG00000228327.3_13
chr1_744195_744391_-	0.19375	0.23554510924369748	0.15850857951515523	ENSG00000228327.3_12
chr1_744728_744825_-	0.16854	0.21192761421319797	0.15875365812807005	ENSG00000228327.3_11
chr1_746695_746818_-	0.425075	0.43701861204013376	0.1892497087551246	ENSG00000228327.3_10
chr1_756077_756141_-	0.67347	0.6514497346600332	0.2534929451879526	ENSG00000228327.3_9
chr1_758967_759123_-	0.6577	0.6426104983388704	0.255807245267861	ENSG00000228327.3_8
chr1_764723_765247_-	0.6748700000000001	0.6541081893687708	0.27685883943853395	ENSG00000228327.3_7
chr1_766329_766387_-	0.85393	0.8366479201331115	0.16826662091801495	ENSG00000228327.3_6
chr1_768548_768613_-	0.9481649999999999	0.897931523178808	0.13389310714258712	ENSG00000228327.3_5
chr1_769497_769712_-	0.78195	0.7694044444444444	0.13241997624396895	ENSG00000228327.3_4
chr1_772976_773107_-	0.69591	0.6882919900497513	0.16328962540062056	ENSG00000228327.3_3
