pid	median_psi	mean_psi	sd_psi	exon_id
chr1_15005_15038_-	0.95676	0.9088371650485437	0.12355785029757328	ENSG00000227232.5_10
chr1_15796_15947_-	0.96835	0.9353561359223301	0.08689081859466816	ENSG00000227232.5_9
chr1_16607_16765_-	0.95312	0.9221065825242718	0.09558972260486778	ENSG00000227232.5_8
chr1_16858_17055_-	0.98559	0.9739446796116504	0.03424375807878337	ENSG00000227232.5_7
chr1_17233_17368_-	0.89078	0.8847783495145631	0.052858571629787875	ENSG00000227232.5_6
chr1_17606_17742_-	0.93053	0.9251099805825242	0.051230500842140786	ENSG00000227232.5_5
chr1_17915_18061_-	0.96308	0.9537449320388349	0.042695919370363565	ENSG00000227232.5_4
chr1_18268_18366_-	0.8125	0.8136175728155339	0.08804084710011084	ENSG00000227232.5_3
chr1_24738_24891_-	0.57966	0.5863449126213592	0.1611225826935342	ENSG00000227232.5_2
chr1_91106_91629_-	0.11396500000000001	0.14817469879518072	0.1468927893731636	ENSG00000238009.6_6
chr1_92091_92240_-	0.2	0.24678374	0.19022198960180325	ENSG00000238009.6_5
chr1_112700_112804_-	0.07463	0.10079645748987855	0.10680393459622402	ENSG00000238009.6_3
chr1_120721_120932_-	0	0.05498697959183674	0.10140858974812272	ENSG00000238009.6_2
chr1_129055_129223_-	0.02632	0.06560740365111561	0.09454297462298479	ENSG00000238009.6_1
chr1_139790_139847_-	0.665245	0.6084410700389105	0.25103402652608975	ENSG00000239906.1_2
chr1_140075_140339_-	0.19273	0.2547987134502924	0.2018770866569348	ENSG00000239906.1_1
chr1_141474_143011_-	0.174585	0.22339090196078432	0.17878205977946557	ENSG00000241860.6_10
chr1_146386_149707_-	0.122695	0.16737054901960785	0.15413144941992654	ENSG00000241860.6_9
chr1_155767_155831_-	0.19048	0.2373566015625	0.18859650334236883	ENSG00000241860.6_8
chr1_164263_164791_-	0.30894	0.34483910505836574	0.21363398847457815	ENSG00000241860.6_7
chr1_165884_165942_-	0.45578	0.45868320388349515	0.22626208429156705	ENSG00000241860.6_6
chr1_168100_168165_-	0.47126	0.4689186213592233	0.2274861986540211	ENSG00000241860.6_5
chr1_168610_168767_-	0	0.020263398058252426	0.03917001298225413	ENSG00000241860.6_4
chr1_169049_169264_-	0.35484	0.38231332038834953	0.21918846430965383	ENSG00000241860.6_3
chr1_172557_172688_-	0.23741	0.28927596116504856	0.2060778062291812	ENSG00000241860.6_2
chr1_173753_173862_-	0.18776500000000002	0.23695541015625	0.18559912692702546	ENSG00000241860.6_1
chr1_185217_185350_-	0.77533	0.6966284077669903	0.22396777288797934	ENSG00000279457.4_10
chr1_185491_185559_-	0.85609	0.7859299223300971	0.18623121727868025	ENSG00000279457.4_9
chr1_186317_186469_-	0.86249	0.7779804077669903	0.202050445033314	ENSG00000279457.4_8
chr1_187129_187287_-	0.71292	0.6403681359223301	0.2411750922613232	ENSG00000279457.4_7
chr1_187376_187577_-	0.74286	0.6619245242718447	0.2368823477299797	ENSG00000279457.4_6
chr1_187755_187890_-	0.74708	0.6756465825242719	0.2093141107110862	ENSG00000279457.4_5
chr1_188130_188266_-	0.79798	0.7023064854368932	0.2357176174480113	ENSG00000279457.4_4
chr1_188439_188584_-	0.82778	0.7341870485436893	0.23112320824134044	ENSG00000279457.4_3
chr1_188791_188902_-	0.65302	0.5937128932038835	0.22712209319631957	ENSG00000279457.4_2
chr1_195263_195411_-	0.573075	0.5330606031128404	0.28783676382760187	ENSG00000279457.4_1
chr1_259025_259025_-	0	0.015667162534435262	0.04834975873883285	ENSG00000228463.9_8
